Loyalty#,First Name,Last Name,Customer Name,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Re_engaged_people,Days_with_us,Days_until_reengagement
744567,Natisha,Dary,Natisha Dary,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Urban,75685.0,Married,Nova,2019-07-18,,2927.07,Standard,False,2286,
651605,Dorsey,Schilke,Dorsey Schilke,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,76850.0,Married,Nova,2016-12-28,,2927.22,Standard,False,3218,
945379,Cecelia,Comtois,Cecelia Comtois,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Suburban,51991.0,Married,Nova,2020-12-29,2021-10-27,2927.73,Standard,False,302,
132209,Ginette,Oconnell,Ginette Oconnell,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,male,Bachelor,Urban,63127.0,Married,Nova,2016-02-08,,2928.12,Standard,False,3542,
826113,Mendy,Shiplet,Mendy Shiplet,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Rural,63127.0,Married,Nova,2021-03-16,,2928.12,2021 Promotion,False,1679,
682709,Hassan,Hearst,Hassan Hearst,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Rural,98473.0,Married,Nova,2017-01-30,,2929.92,Standard,False,3185,
662164,Mellisa,Flasher,Mellisa Flasher,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Suburban,33663.0,Married,Nova,2015-08-23,,2930.69,Standard,False,3711,
189854,Bess,Viniegra,Bess Viniegra,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,45768.0,Married,Nova,2021-05-29,2021-11-19,2931.16,Standard,False,174,
309727,Jenine,Linnear,Jenine Linnear,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,45768.0,Married,Nova,2017-09-03,,2931.16,Standard,False,2969,
700286,Ellsworth,Maggie,Ellsworth Maggie,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0.0,Married,Nova,2021-01-12,,2933.5,Standard,False,1742,
859258,Tatum,Dydo,Tatum Dydo,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,College,Urban,0.0,Married,Nova,2020-10-03,,2933.96,Standard,False,1843,
938603,Fermin,Brachle,Fermin Brachle,Ontario,London,42.984924,-81.245277,M5B 3E4,female,College,Suburban,0.0,Single,Nova,2019-01-01,,2935.84,Standard,False,2484,
192772,Sal,Bisaccia,Sal Bisaccia,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Urban,73847.0,Married,Nova,2015-11-14,,2935.99,Standard,False,3628,
744135,Grace,Bylsma,Grace Bylsma,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,73847.0,Married,Nova,2019-12-23,,2935.99,Standard,False,2128,
478050,Dalila,Bastress,Dalila Bastress,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Suburban,44369.0,Divorced,Nova,2016-08-21,,2936.99,Standard,False,3347,
607115,John,Ehrisman,John Ehrisman,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Urban,44369.0,Divorced,Nova,2016-09-23,,2936.99,Standard,False,3314,
347212,Terra,Jana,Terra Jana,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,College,Urban,0.0,Divorced,Nova,2021-09-07,,2937.17,Standard,False,1504,
236710,Maryanne,Pullens,Maryanne Pullens,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Rural,83195.0,Single,Nova,2018-08-19,,2937.42,Standard,False,2619,
208256,Judi,Shastri,Judi Shastri,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,College,Rural,0.0,Single,Nova,2016-10-16,,2938.08,Standard,False,3291,
224000,Keenan,Sharon,Keenan Sharon,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,40987.0,Divorced,Nova,2019-02-07,,2938.08,Standard,False,2447,
767331,Petrina,Wylie,Petrina Wylie,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Rural,40987.0,Divorced,Nova,2017-12-23,,2938.08,Standard,False,2858,
844193,Tessa,Uhas,Tessa Uhas,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,College,Urban,0.0,Single,Nova,2017-12-25,,2938.08,Standard,False,2856,
135279,Mafalda,Escoto,Mafalda Escoto,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Rural,0.0,Married,Nova,2021-01-15,,2938.73,Standard,False,1739,
433496,Viola,Dorries,Viola Dorries,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0.0,Married,Nova,2016-11-16,,2938.73,Standard,False,3260,
604526,Austin,Zaragosa,Austin Zaragosa,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Rural,96765.0,Married,Nova,2017-10-08,,2938.81,Standard,False,2934,
645081,Alonzo,Makowski,Alonzo Makowski,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Suburban,96765.0,Married,Nova,2016-11-11,,2938.81,Standard,False,3265,
932233,Keila,Monnot,Keila Monnot,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,97735.0,Divorced,Nova,2021-02-01,,2939.94,2021 Promotion,False,1722,
806598,Chana,Mathurin,Chana Mathurin,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,64431.0,Divorced,Nova,2018-04-18,,2941.83,Standard,False,2742,
105789,Blondell,Born,Blondell Born,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,College,Urban,0.0,Single,Nova,2015-06-11,,2943.05,Standard,False,3784,
158901,Willie,Pavone,Willie Pavone,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,College,Suburban,0.0,Single,Nova,2019-10-05,,2943.05,Standard,False,2207,
398603,Dannie,Goulet,Dannie Goulet,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,73601.0,Married,Nova,2020-01-04,,2944.18,Standard,False,2116,
287690,Dion,Partridge,Dion Partridge,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,78596.0,Divorced,Nova,2020-05-18,,2949.28,Standard,False,1981,
352068,Lavone,Ciccone,Lavone Ciccone,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Urban,69600.0,Married,Nova,2017-05-09,,2951.29,Standard,False,3086,
418718,Gerri,Solkowitz,Gerri Solkowitz,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,52198.0,Married,Nova,2020-12-27,,2952.36,Standard,False,1758,
709499,Karren,Luksa,Karren Luksa,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Rural,52198.0,Married,Nova,2016-07-30,,2952.36,Standard,False,3369,
336271,Rudy,Ekberg,Rudy Ekberg,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Rural,57248.0,Married,Nova,2016-06-22,,2952.58,Standard,False,3407,
401834,Suzan,Hochnadel,Suzan Hochnadel,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,76474.0,Married,Nova,2019-03-11,,2953.62,Standard,False,2415,
649656,Harriett,Brittan,Harriett Brittan,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Urban,76474.0,Married,Nova,2017-06-01,,2953.62,Standard,False,3063,
406099,Melda,Chaidy,Melda Chaidy,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,College,Rural,0.0,Married,Nova,2021-10-03,,2953.8,Standard,False,1478,
961427,Ferdinand,Nebred,Ferdinand Nebred,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Suburban,62461.0,Married,Nova,2015-09-18,,2954.39,Standard,False,3685,
470381,Ellan,Habisch,Ellan Habisch,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Suburban,56502.0,Single,Nova,2018-09-12,,2955.5,Standard,False,2595,
728085,Roxana,Brechner,Roxana Brechner,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,56502.0,Single,Nova,2017-02-08,,2955.5,Standard,False,3176,
600651,Von,Brabant,Von Brabant,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,40901.0,Married,Nova,2015-06-02,,2956.36,Standard,False,3793,
164094,Cythia,Gorin,Cythia Gorin,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,83318.0,Divorced,Nova,2020-03-15,2021-12-29,2957.76,Standard,False,654,
841631,Nick,Eckroad,Nick Eckroad,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Urban,83318.0,Divorced,Nova,2019-05-23,,2957.76,Standard,False,2342,
363513,Bula,Mascetti,Bula Mascetti,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,69746.0,Divorced,Nova,2019-01-20,2019-07-29,2959.82,Standard,False,190,
561413,Irish,Gloshen,Irish Gloshen,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Urban,69746.0,Divorced,Nova,2016-05-31,,2959.82,Standard,False,3429,
332225,Jay,Dabe,Jay Dabe,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Master,Suburban,28140.0,Single,Nova,2020-03-16,,2959.95,Standard,False,2044,
170531,Colin,Magri,Colin Magri,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Single,Nova,2018-06-09,,2960.03,Standard,False,2690,
561873,Delmer,Demaranville,Delmer Demaranville,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,92070.0,Married,Nova,2019-03-25,,2960.57,Standard,False,2401,
279634,Cristobal,Willaert,Cristobal Willaert,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,High School or Below,Rural,22608.0,Married,Nova,2018-02-12,2021-02-26,2961.31,Standard,False,1110,
641903,Vernie,Brinson,Vernie Brinson,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,High School or Below,Suburban,16495.0,Married,Nova,2016-01-30,2016-09-30,2962.72,Standard,False,244,
694648,Fredric,Condron,Fredric Condron,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Suburban,71809.0,Divorced,Nova,2021-08-05,,2962.98,Standard,False,1537,
491690,Frankie,Martinolli,Frankie Martinolli,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Rural,26472.0,Married,Nova,2021-03-13,,2965.72,2021 Promotion,False,1682,
641164,Loma,Mcculler,Loma Mcculler,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,26472.0,Married,Nova,2016-06-21,,2965.72,Standard,False,3408,
247833,Noel,Ronnfeldt,Noel Ronnfeldt,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0.0,Married,Nova,2021-07-15,,2966.94,Standard,False,1558,
464248,Eun,Morell,Eun Morell,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,91646.0,Married,Nova,2017-06-08,,2968.08,Standard,False,3056,
811471,Lisa,Linnell,Lisa Linnell,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,91646.0,Married,Nova,2015-12-01,,2968.08,Standard,False,3611,
569188,Denita,Revay,Denita Revay,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Suburban,46131.0,Married,Nova,2017-07-20,2020-04-13,2969.59,Standard,False,998,
818040,Loren,Lawhead,Loren Lawhead,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Rural,46131.0,Married,Nova,2018-05-09,2019-01-09,2969.59,Standard,False,245,
434751,Keena,Mcburrows,Keena Mcburrows,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,83873.0,Single,Nova,2016-02-07,,2971.92,Standard,False,3543,
878510,Karol,Braughton,Karol Braughton,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,83873.0,Single,Nova,2020-05-15,2021-01-15,2971.92,Standard,False,245,
653542,Sade,Shingledecker,Sade Shingledecker,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Rural,0.0,Single,Nova,2019-06-10,,2972.46,Standard,False,2324,
831812,Jeni,Yentzer,Jeni Yentzer,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Rural,0.0,Single,Nova,2020-06-01,2021-02-01,2972.46,Standard,False,245,
219646,Bev,Schnur,Bev Schnur,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,23333.0,Married,Nova,2015-11-20,,2974.31,Standard,False,3622,
843101,Blondell,Breier,Blondell Breier,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Urban,36548.0,Married,Nova,2019-11-21,,2975.26,Standard,False,2160,
335306,Gordon,Hamman,Gordon Hamman,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Urban,64586.0,Single,Nova,2020-12-07,,2978.85,Standard,False,1778,
976831,Salena,Michelin,Salena Michelin,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Suburban,64586.0,Single,Nova,2016-05-26,2017-01-26,2978.85,Standard,False,245,
670430,Starr,Quilindrino,Starr Quilindrino,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,High School or Below,Suburban,13535.0,Married,Nova,2019-04-01,,2980.01,Standard,False,2394,
278932,Alia,Hennon,Alia Hennon,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Suburban,72669.0,Married,Nova,2020-05-14,,2980.46,Standard,False,1985,
561107,Mariam,Wobser,Mariam Wobser,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Suburban,72669.0,Married,Nova,2016-04-30,,2980.46,Standard,False,3460,
990905,Rita,Schimpf,Rita Schimpf,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,College,Rural,0.0,Married,Nova,2018-11-07,,2981.88,Standard,False,2539,
846291,Nelia,Grierson,Nelia Grierson,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Suburban,79523.0,Married,Nova,2015-12-21,,2982.2,Standard,False,3591,
578811,Dominick,Fishbeck,Dominick Fishbeck,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,College,Urban,0.0,Single,Nova,2018-08-03,,2983.11,Standard,False,2635,
741677,Iliana,Kretz,Iliana Kretz,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Suburban,0.0,Single,Nova,2019-07-10,,2987.95,Standard,False,2294,
785965,Lizabeth,Conboy,Lizabeth Conboy,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Suburban,0.0,Married,Nova,2021-06-20,,2989.91,Standard,False,1583,
972791,Rene,Graffeo,Rene Graffeo,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,female,Bachelor,Urban,73137.0,Married,Nova,2021-07-11,,2990.33,Standard,False,1562,
109022,Nolan,Morgensen,Nolan Morgensen,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Suburban,35605.0,Married,Nova,2016-03-09,,2991.42,Standard,False,3512,
904501,Ellan,Stadt,Ellan Stadt,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,35605.0,Married,Nova,2019-11-30,,2991.42,Standard,False,2151,
985266,Amal,Kudla,Amal Kudla,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Urban,0.0,Single,Nova,2015-11-04,,2991.7,Standard,False,3638,
138065,Shaquita,Petrilli,Shaquita Petrilli,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Urban,0.0,Married,Nova,2020-10-20,2021-06-20,2993.02,Standard,False,243,
528332,Charmain,Secrease,Charmain Secrease,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,College,Suburban,0.0,Married,Nova,2018-10-30,,2993.02,Standard,False,2547,
603407,Tyron,Farhart,Tyron Farhart,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,23277.0,Married,Nova,2018-11-08,,2993.12,Standard,False,2538,
607405,Pierre,Har,Pierre Har,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Urban,55911.0,Married,Nova,2016-10-03,,2994.35,Standard,False,3304,
809449,Mari,Moynihan,Mari Moynihan,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,College,Suburban,0.0,Single,Nova,2019-06-23,,2996.14,Standard,False,2311,
834615,Ambrose,Bevelacqua,Ambrose Bevelacqua,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Rural,0.0,Single,Nova,2015-06-12,,2996.14,Standard,False,3783,
330858,Otelia,Maragh,Otelia Maragh,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Rural,51199.0,Divorced,Nova,2016-05-15,,2996.89,Standard,False,3445,
504525,Bobbie,Silvestrini,Bobbie Silvestrini,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Suburban,28564.0,Married,Nova,2017-03-15,,2999.34,Standard,False,3141,
716360,Azalee,Coffman,Azalee Coffman,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Urban,77041.0,Married,Nova,2019-06-15,,3000.44,Standard,False,2319,
687589,Catheryn,Labbe,Catheryn Labbe,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Urban,0.0,Divorced,Nova,2015-06-03,,3007.39,Standard,False,3792,
619268,Ligia,Hardage,Ligia Hardage,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,80681.0,Married,Nova,2017-07-11,,3008.1,Standard,False,3023,
923234,Loise,Frias,Loise Frias,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,80681.0,Married,Nova,2017-11-26,,3008.1,Standard,False,2885,
138204,Trinidad,Marchal,Trinidad Marchal,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,College,Suburban,0.0,Single,Nova,2019-07-05,,3008.97,Standard,False,2299,
753306,Jamaal,Kofahl,Jamaal Kofahl,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,College,Urban,0.0,Single,Nova,2020-11-21,2021-05-27,3011.27,Standard,False,187,
918326,Lorinda,Cinkosky,Lorinda Cinkosky,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,39010.0,Married,Nova,2021-06-01,,3011.34,Standard,False,1602,
678493,Torri,Su,Torri Su,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,77912.0,Divorced,Nova,2015-06-16,,3011.77,Standard,False,3779,
781355,Vada,Schoepf,Vada Schoepf,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,77912.0,Divorced,Nova,2016-07-21,,3011.77,Standard,False,3378,
371737,Eugene,Shoff,Eugene Shoff,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,Bachelor,Rural,42987.0,Divorced,Nova,2021-04-06,2021-12-06,3012.04,2021 Promotion,False,244,
391034,Alfreda,Schellman,Alfreda Schellman,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,42987.0,Divorced,Nova,2016-02-04,,3012.04,Standard,False,3546,
273414,Mimi,Scalley,Mimi Scalley,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Doctor,Rural,21353.0,Divorced,Nova,2016-10-20,,3013.44,Standard,False,3287,
515023,Jill,Bacha,Jill Bacha,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,High School or Below,Rural,25630.0,Single,Nova,2015-10-25,,3016.44,Standard,False,3648,
746536,Krystal,Klassen,Krystal Klassen,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,High School or Below,Urban,25630.0,Single,Nova,2015-06-19,,3016.44,Standard,False,3776,
864288,Delta,Malakowsky,Delta Malakowsky,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,78561.0,Married,Nova,2018-10-09,,3020.42,Standard,False,2568,
702147,Ninfa,Costella,Ninfa Costella,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Doctor,Urban,28383.0,Single,Nova,2021-01-13,,3023.89,Standard,False,1741,
724723,Nisha,Totzke,Nisha Totzke,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,College,Rural,0.0,Single,Nova,2020-06-28,,3028.78,Standard,False,1940,
772152,Rhoda,Sherraden,Rhoda Sherraden,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Suburban,27435.0,Single,Nova,2016-11-07,,3031.59,Standard,False,3269,
173227,Lynell,Glazier,Lynell Glazier,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,73782.0,Married,Nova,2021-05-08,,3032.82,Standard,False,1626,
413088,Fern,Stickrod,Fern Stickrod,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Doctor,Suburban,27369.0,Married,Nova,2017-09-30,,3033.41,Standard,False,2942,
667293,Ranee,Memos,Ranee Memos,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,Doctor,Urban,27369.0,Married,Nova,2020-07-24,,3033.41,Standard,False,1914,
140290,Sharyn,Lyda,Sharyn Lyda,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Rural,68205.0,Married,Nova,2018-11-14,,3034.65,Standard,False,2532,
994571,Kathern,Rampey,Kathern Rampey,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,Bachelor,Rural,68205.0,Married,Nova,2019-10-11,,3034.65,Standard,False,2201,
191780,Raymundo,Montejo,Raymundo Montejo,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,High School or Below,Rural,17308.0,Married,Nova,2021-12-13,,3034.77,Standard,False,1407,
575948,Brigette,Roch,Brigette Roch,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,High School or Below,Rural,17308.0,Married,Nova,2017-05-17,,3034.77,Standard,False,3078,
144641,Chastity,Marvin,Chastity Marvin,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,79253.0,Married,Nova,2020-11-30,,3034.8,Standard,False,1785,
192250,Simon,Bady,Simon Bady,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Suburban,79253.0,Married,Nova,2017-09-17,,3034.8,Standard,False,2955,
628452,Eddy,Clayter,Eddy Clayter,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,31532.0,Single,Nova,2018-02-19,2018-06-26,3038.11,Standard,False,127,
940904,Wm,Moreci,Wm Moreci,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Suburban,31532.0,Single,Nova,2021-09-30,,3038.11,Standard,False,1481,
195895,Aja,Bove,Aja Bove,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Urban,75180.0,Single,Nova,2021-04-17,,3038.83,2021 Promotion,False,1647,
758389,Barbie,Loeffel,Barbie Loeffel,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,College,Suburban,0.0,Single,Nova,2018-02-18,,3040.25,Standard,False,2801,
870764,Jonah,Louser,Jonah Louser,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,College,Suburban,0.0,Single,Nova,2018-02-01,,3040.25,Standard,False,2818,
636533,Shawanna,Vonwagoner,Shawanna Vonwagoner,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Doctor,Rural,13789.0,Divorced,Nova,2021-08-29,,3041.79,Standard,False,1513,
817245,Shakita,Tyson,Shakita Tyson,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Suburban,24475.0,Single,Nova,2016-09-07,,3044.0,Standard,False,3330,
977676,Terisa,Langoni,Terisa Langoni,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Urban,24475.0,Single,Nova,2021-11-19,,3044.0,Standard,False,1431,
523170,Aron,Mcculough,Aron Mcculough,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Master,Suburban,17489.0,Divorced,Nova,2015-12-03,,3044.79,Standard,False,3609,
239956,Kris,Loecken,Kris Loecken,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,College,Urban,0.0,Single,Nova,2020-01-09,,3049.84,Standard,False,2111,
918807,Georgette,Bradley,Georgette Bradley,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,College,Suburban,0.0,Single,Nova,2017-08-17,,3049.84,Standard,False,2986,
423473,Doris,Yergin,Doris Yergin,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,College,Suburban,0.0,Divorced,Nova,2021-04-22,2021-12-22,3052.63,2021 Promotion,False,244,
702048,Maxie,Stanbery,Maxie Stanbery,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Suburban,0.0,Divorced,Nova,2019-02-02,,3052.63,Standard,False,2452,
181830,Charis,Behal,Charis Behal,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Suburban,0.0,Single,Nova,2019-04-21,,3054.54,Standard,False,2374,
